City,Name,PropertyType,PlaceType,PricePerDay,Pet,Bathroom,Bedroom,Bed,AirConditioning,Dryer,Heating,Iron,Kitchen,Tv,Washer,WiFi
Cahul,Cozy room near Yankee Stadium,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cahul,Cozy one bedroom apt in artsy City Brownstone,Apartment,EntirePlace,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Cherkasy,Spacious Room in Bushwick City,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cherkasy,1 Bedroom in 2 Bedroom Apartment,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Cherkasy,10 mins/Airports JFK/LGA/Hosp/malls bus/train# 3,House,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cherkasy,"Central Park South doorman, elevator, laundry.",Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Cherkasy,R3 Room*2 mins walk to subway 6mins walk to LIRR,House,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Chernivtsi,Convenient and private,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Chernivtsi,Great sun drenched room near park!,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Chernivtsi,"Central Park Uptown Manhatthan, private bedroom!",Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Chişinău,LARGE RENOVATED STUDIO - Upper City,Apartment,EntirePlace,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Chişinău,Williamsburg Secret Treasure with deck,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Chişinău,Cozy room in Sugar Hill Harlem City,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Cluj-Napoca,Patio Perfection,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cluj-Napoca,"Kosher, furnished room in Crown Heights!!!",Apartment,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Constanţa,Spaced and beautiful - City - close to subway,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cuneo,Entire Apartment for a Great Price,Apartment,EntirePlace,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Cuneo,Room Available for Up to Two Guests.,House,SharedRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Debrecen,Private Bedroom with Amazing Skyline View,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Dnipropetrovsk,PrivateRoom on Historic Sugar Hill,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Exeter,Harlem™s Slice of Heaven,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Exeter,Cozy private bedroom in Long Island City,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Exeter,Beautiful room minutes to City,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Exeter,Small Cozy Room w/ Lofted Bed + Desk in City,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Geneva,"Cozy, nice, affordable place in heart of City.",Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Geneva,"LGBT 420 Large room Williamsburg, Private bathroom",Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Geneva,Pauline's Place 1 BR APT 5 Min from JFK,House,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Glasgow,Amazing modern place near JFK,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Glasgow,Peaceful Bedroom,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Glasgow,New Clean PrivateRoom In Flushing,House,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Glasgow,Med Students welcome! Walking distance to Hospital,House,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Győr,Priv. Room in Bushwick near L Train,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Heraklion,spacious chelsea room,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Ivano-Frankivsk,SunCity and spacious  1-bedroom in City,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Ivano-Frankivsk,Studio Apartment,Apartment,EntirePlace,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ivano-Frankivsk,SunCity and cozy PrivateRoom,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Katowice,The Blue Room,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Katowice,Beautiful 2 bedroom rental in City!,Apartment,EntirePlace,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Katowice,Master bedroom w/ private bathroom in lux building,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Katowice,It's a Delightful Day in Bed-Stuy!,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Kaunas,Suite Dreams in City,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kaunas,Room by SunCity & Bay! Sunset Park & Bay Ridge,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kaunas,PrivateRoom w/ Bath and BalcoCity,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kaunas,Lovely bedroom in Astoria.,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kaunas,My Family space,Apartment,EntirePlace,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Kaunas,City Apartment Steps Away From the East River,Apartment,EntirePlace,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Kavala,Room for two in City!,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kavala,Bedroom in Williamsburg Available!,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Kavala,Sun Drenched Duplex + Gorgeous Patio -East Village,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kavala,840 Place,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kavala,MedStay 305-14D,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kazan,"Comfortable bedroom in bronx, City",House,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Kazan,Bushwick Private Bedroom with private bath,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kazan,Luxury City + Roof Deck and Gym!,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kerkyra Island,Spacious 1BR with terrace in the heart of City,Apartment,EntirePlace,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kharkiv,Bedroom in beautiful apt near Central Park,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Kharkiv,Right Direction Cottage1 Private & Cozy City FINEST,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kharkiv,Large Private Bedroom in City Brownstown,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Kharkiv,Gamer® Stoner ¨Pad (420 ok‘)room#1,House,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Kherson,Home by SunCity & Bay!  Sunset Park & Bayridge!,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Kherson,Spacious Room with Bath in Downtown Flushing,House,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kherson,One bed room with City view .prospect heights,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Kiev,Cozy home in UWS,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kraków,SunCity apt with Backyard,Apartment,EntirePlace,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Kraków,Nice and quiet PrivateRoom in our apartment,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Kraków,Beautiful bedroom off the L train Lorimer stop,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Krasnodar,OWN BEDROOM + BATHROOM IN LUXURY APT NEAR TIMESSQ!,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Krasnodar,City Artist Loft-Style,Apartment,EntirePlace,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Krasnodar,Beautiful Room in Central City House,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Kryvyi Rih,Conveniently located Central Harlem,House,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kryvyi Rih,"Cozy roomQueens! Same area W/Target,Costco, IKEA",House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Kryvyi Rih,2 Blocks from Subway : Renovated Apt Spring 2020,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Liepāja,Room in Down town City Parkslop,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Liepāja,City Upper West Near Columbia U,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Liepāja,Spacious Room with Private a Patio!,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Luhansk,Perfect Location in City,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Luxembourg,Private peaceful room in heart of Astoria.,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Luxembourg,Lovely Penthouse PrivateRoom in  Shared Apt.,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Lviv,Great location one bedroom in Queens,Apartment,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Lviv,City Designer™s room/studio +comon kitch & wc,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Lviv,ELEXEY'S COMFORT. Room is located on the 3rd fl.,House,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Magnitogorsk,Tompkins Square Park East Village,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Magnitogorsk,Faith's Tavern 2,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mărculeşti,Private Bathroom in Queens,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Mariupol,Sun-drenched cozy top-floor studio,Apartment,EntirePlace,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Mariupol,clean& airy in City w/private bathroom and AC!,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Milan,Bright SunCity Spacious Studio - Modern Appliances,Apartment,EntirePlace,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Milan,Great Harlem room,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Milan,* Great  bedroom * with private bathroom,Apartment,EntirePlace,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Moscow,Private bathroom New apartment in Bushwick 2020,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Moscow,City 1-Bedroom with Skyline Views,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mytilene,1BR in lovely Williamsburg apartment,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Mytilene,Cozy Room for Rent very close to City,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Mytilene,Beautiful home minutes to City,Apartment,EntirePlace,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Mytilene,"Cute Clean &  Quaint , 40 minutes away from. City",Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nápoli,3 day Washington heights/inwood sub,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nápoli,Lovely 1-bdrm apt rental with free street parking.,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nápoli,Quiet Relaxed Room in Williamsburg,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nápoli,Fantastic 1 BR in massive share.,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nikolayev,Room in sunCity new luxury apt: Our home is yours.,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nikolayev,Comfortable apartment in Harlem,Apartment,EntirePlace,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nikolayev,"PrivateRoom in Spacious Quiet Apt., Elevator Bldg",Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nizhny Novgorod,Sofa bed for FE on the Lower East Side,Apartment,SharedRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Nizhny Novgorod,BEAUTIFUL COLONIAL BEDROOM CLOSE TO City/LGA,House,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Norwich,"Home For Medical Professionals - ""Belladonna""",Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Odessa,In the heart of the East Village,Apartment,SharedRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Odessa,Comfy Upper West Side Room With Private Bathroom,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Oradea,Boho Chic in The Bronx / The Gold Room,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Oradea,Room in luxury building around timesquare with gym,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Ostend,Piece Of Heaven,House,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Palanga,"Beautiful, Modern, Airy, Comfy, Art Music Studio",GuestHouse,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Paris,Cozy room in Great Neighborhood,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Paris,Spacious Loft Bedroom in City With 2 Beds,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Paris,Private Entrance Bedroom Astoria,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Pescara,SunCity and Spacious East Williamsburg Room,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Pisa,bedroom in Upstairs hallway Cleaning fee included,House,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Plovdiv,Room in Renovated BK Brownstone,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Plovdiv,The Study,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Prishtina,"Modern, Cozy Studio Apartment",Apartment,EntirePlace,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Prishtina,Chic Bushwick area! PrivateRoom!!,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Reykjavík,private spacious sunCity bedroom,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Riga,SunCity true 2BR East Village room for rent.,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Riga,Spacious 1-room rental in heart of City,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Rimini,Big cozy PrivateRoom next to the Park,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rimini,Bedroom in a large apartment with private outdoors,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Rimini,Private Bedroom on Newly Renovated Apartment,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Rivne,Athlee Humble Home,House,SharedRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Rome,Peaceful Bedroom with private balcoCity in LES,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rome,"Full 1-BR Apartment - SunCity, Cozy, and Eclectic!",Apartment,EntirePlace,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rome,Cozy Bedroom in prime City,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Rome,City Multi-unit building,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Rostov-on-Don,Lovely 1-bedroom rental with free parking,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rostov-on-Don,PrivateRoom in Williamsburg,House,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rostov-on-Don,Gorgeous Spacious Bedroom In Ridgewood Queens,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Sabetta,Comfy stay!,Hotel,PrivateRoom,60,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sabetta,SunCity bedroom in luxury building,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Samara,Brownstone apt in heart of South Williamsburg,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Samara,Cozy 3rd Floor Studio in the Heart of Bedstuy,Apartment,EntirePlace,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sarajevo,Cozy Bedroom by Prospect Park BKLYN,Hotel,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Sármellék,Cozy Room in the Heart of Astoria,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Šiauliai,Gallery's House,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sibiu,Delightful 1 Bedroom with indoor  fire place.,Apartment,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sibiu,Stylish Room in All-inclusive Coliving | UWS,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Sibiu,Quiet Front BR in 4BR Park Slope Home w/Deck,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Sibiu,"Airbnb By Keisha- Private Studio in Queens, City",House,EntirePlace,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Simferopol,Astoria Cozy neighborhood: Brand New Bathroom 2022,House,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sochi,Cozy One Bedroom in Clinton Hill,Apartment,EntirePlace,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sochi,"Beautiful, cozy bedroom in a shared apartment.",Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Sochi,"Huge room, sunlight, plants, books",Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Souda,The Turquoise Room,House,PrivateRoom,60,FALSE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Târgu Mureş,Luxury Space with Private BalcoCity Aqua Room,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Târgu Mureş,ROOM# 4 PrivateRoom in the Bronx,House,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Ternopil,Spacious Bushwick 1Br off Morgan L. Sleeps 2.,Apartment,EntirePlace,60,FALSE,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Tuzla,City centrally located large room,Hotel,PrivateRoom,60,TRUE,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuzla,Creative Artist Experience In City,Hotel,PrivateRoom,60,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Tuzla,A Historic Harlem Abode,Apartment,EntirePlace,60,FALSE,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
